Pixels	Line 8	Line 7	Line 6	Line 5	Line 4	Line 3	Line 2	Line 1
2772.000	285.066	135.348	291.785	365.683	221.312	627.179	416.027	433.530
2773.000	243.070	187.931	247.453	267.108	195.683	454.062	158.613	351.249
2774.000	181.765	209.137	53.160	149.038	691.085	326.210	114.649	322.733
2775.000	153.788	123.816	87.541	144.131	450.163	321.693	360.534	396.960
2776.000	130.343	318.413	138.056	382.670	349.623	524.681	273.774	458.184
2777.000	76.449	217.168	107.730	435.743	378.528	329.004	59.980	405.271
2778.000	114.236	219.020	213.204	327.605	327.256	315.492	66.974	487.135
2779.000	146.691	194.605	332.867	200.027	269.163	439.174	215.890	469.616
2780.000	33.697	268.530	323.253	212.922	189.921	242.769	357.243	439.983
2781.000	85.120	151.523	395.040	264.120	195.009	233.388	160.197	505.191
2782.000	151.167	316.693	417.801	460.252	225.785	542.065	107.530	358.887
2783.000	161.175	228.548	186.875	477.597	187.799	269.163	176.213	512.593
2784.000	145.176	174.934	217.595	341.907	289.154	289.646	255.564	482.460
2785.000	128.258	179.172	196.224	396.960	190.054	116.101	76.618	563.163
2786.000	135.348	252.948	207.604	411.708	294.926	203.454	130.894	380.408
2787.000	90.363	278.102	113.618	306.304	278.424	472.339	93.696	322.386
2788.000	333.571	283.276	152.355	231.182	353.605	292.280	107.430	439.579
2789.000	295.092	493.760	159.221	260.213	356.879	349.082	325.339	308.334
2790.000	67.687	262.398	121.571	401.975	195.683	289.318	354.694	623.318
2791.000	157.521	162.034	118.715	459.838	202.217	265.376	327.605	465.859
2792.000	248.517	91.190	92.392	192.189	111.265	542.065	279.391	493.975
2793.000	102.194	45.767	151.404	132.556	144.015	493.975	191.788	440.591
2794.000	95.385	98.042	267.266	219.592	258.194	360.534	198.257	225.495
2795.000	66.659	237.237	159.221	169.363	242.769	355.786	251.110	338.703
2796.000	134.339	228.548	72.453	178.785	254.485	435.139	247.756	490.977
2797.000	191.654	155.709	79.431	288.334	143.900	406.049	293.106	392.550
2798.000	261.460	207.188	170.369	281.654	169.866	259.280	587.233	224.915
2799.000	76.787	117.875	266.478	475.280	207.049	83.437	557.452	172.391
2800.000	62.167	162.280	240.519	526.451	165.989	125.756	297.584	336.929
2801.000	83.878	142.398	157.521	393.124	265.848	125.108	316.865	201.531
2802.000	61.106	44.471	147.745	229.717	455.915	292.280	185.426	174.169
2803.000	353.968	192.189	183.330	222.030	394.848	462.325	55.220	292.775
2804.000	50.520	538.476	145.641	206.910	392.359	271.066	94.632	380.785
2805.000	71.389	298.083	278.908	271.066	125.432	144.363	91.098	589.340
2806.000	318.930	37.319	448.935	245.786	143.668	157.158	373.662	732.534
2807.000	77.295	135.910	380.408	123.172	128.586	102.780	381.538	567.523
2808.000	111.672	107.130	306.980	238.875	292.280	74.271	155.950	276.656
2809.000	6.992	124.138	272.339	250.346	103.172	278.585	359.985	316.350
2810.000	97.946	129.902	429.120	194.874	217.168	485.858	240.369	270.431
2811.000	135.797	243.220	364.208	184.376	89.813	355.786	120.403	412.295
2812.000	132.889	339.413	341.372	267.108	172.518	277.620	232.946	699.993
2813.000	192.590	185.163	282.465	303.103	395.231	120.403	417.012	593.799
2814.000	133.446	101.318	113.002	244.728	238.726	392.741	428.121	611.568
2815.000	83.790	137.490	84.055	282.789	240.219	241.868	275.693	270.907
2816.000	98.233	91.467	123.816	312.073	220.165	164.253	155.709	442.213
2817.000	158.613	59.458	140.333	284.089	103.466	151.642	203.454	443.228
2818.000	241.268	140.676	249.735	193.261	119.663	357.791	225.785	387.784
2819.000	105.043	60.504	212.078	191.254	308.334	528.446	144.827	414.257
2820.000	61.333	57.101	233.536	156.674	254.178	663.459	106.930	552.904
2821.000	33.529	87.722	385.507	100.252	295.921	236.495	137.716	542.290
2822.000	172.391	163.882	412.884	217.452	215.464	279.391	198.257	381.538
2823.000	58.273	86.641	526.894	253.255	327.431	216.599	360.718	465.235
2824.000	20.443	55.723	522.914	155.108	263.650	266.793	306.642	335.160
2825.000	270.431	46.225	470.872	178.527	305.291	109.945	167.859	832.923
2826.000	168.485	77.041	451.188	265.691	164.872	298.583	395.423	901.109
2827.000	198.257	68.404	543.639	210.115	88.084	245.332	590.746	455.709
2828.000	63.007	137.716	493.332	167.110	158.248	521.811	583.963	377.965
2829.000	626.696	147.980	358.339	193.932	42.247	342.443	587.467	233.831
2830.000	343.873	126.081	322.733	220.021	115.374	576.061	436.146	243.521
2831.000	640.787	168.485	273.774	238.428	133.223	307.995	297.417	263.336
2832.000	413.080	216.741	345.127	217.595	100.155	461.910	319.965	549.506
2833.000	489.694	340.481	446.281	224.481	200.847	222.462	358.704	694.387
2834.000	501.727	353.968	223.326	227.092	293.932	156.795	252.948	249.735
2835.000	84.853	251.263	185.821	210.955	130.232	261.929	377.590	190.054
2836.000	19.622	413.668	323.774	449.754	308.164	345.306	381.727	396.383
2837.000	4.325	243.070	233.093	804.208	457.565	304.112	351.973	402.169
2838.000	103.074	111.570	246.391	468.153	465.235	344.768	203.041	294.595
2839.000	231.035	173.533	330.231	254.331	296.087	320.137	346.922	290.797
2840.000	214.050	168.736	297.251	308.503	154.148	164.996	518.510	251.110
2841.000	562.705	189.921	200.164	269.796	245.937	221.742	463.779	274.573
2842.000	465.651	286.861	116.309	214.757	322.213	220.308	434.334	269.163
2843.000	337.992	237.237	109.440	318.413	138.623	226.946	566.604	297.750
2844.000	192.858	143.206	177.497	335.513	116.205	268.688	666.944	342.979
2845.000	565.226	149.628	195.413	255.256	94.257	171.126	470.872	424.335
2846.000	63.775	195.953	229.424	218.164	329.355	237.089	401.395	449.549
2847.000	116.934	194.201	595.918	184.770	307.149	578.612	340.659	353.605
2848.000	51.832	146.925	549.958	193.798	652.567	243.823	260.681	579.076
2849.000	233.683	44.728	362.920	110.553	138.623	169.614	414.847	703.828
2850.000	92.857	37.496	227.674	107.130	123.708	138.056	367.716	552.224
2851.000	122.744	46.422	50.657	181.765	221.742	160.441	392.359	357.973
2852.000	116.205	72.206	25.524	176.213	289.482	158.370	295.589	440.186
2853.000	714.106	242.619	126.623	211.797	149.038	145.758	289.318	522.914
2854.000	246.846	95.573	302.263	391.786	498.490	125.973	305.460	536.463
2855.000	163.388	21.953	249.888	306.980	305.628	45.898	322.213	359.985
2856.000	213.063	14.679	253.716	162.526	422.548	67.370	191.788	583.730
2857.000	253.870	39.775	295.423	217.168	390.449	186.216	93.416	448.731
2858.000	405.077	110.858	382.670	189.522	221.025	187.271	140.791	173.279
2859.000	697.442	129.902	242.168	63.467	119.136	228.111	96.709	245.483
2860.000	220.165	169.489	77.126	91.467	109.945	288.990	92.207	488.201
2861.000	243.220	243.973	64.704	185.558	183.983	442.010	153.190	518.730
2862.000	381.727	274.253	78.061	258.814	223.470	476.122	156.071	431.122
2863.000	133.223	186.611	123.387	361.635	215.890	226.220	222.318	401.782
2864.000	178.527	158.248	113.516	359.070	191.654	98.425	253.409	337.992
2865.000	358.521	114.856	97.089	188.329	224.192	299.251	202.217	594.505
2866.000	447.709	150.692	266.163	74.771	334.277	270.272	358.339	284.577
2867.000	428.521	229.717	311.392	150.574	266.951	302.263	128.258	202.629
2868.000	405.465	284.903	251.110	264.591	277.459	148.803	93.602	333.219
2869.000	252.641	264.591	263.336	159.953	95.385	283.764	151.998	611.568
2870.000	201.942	224.915	235.605	106.233	135.348	437.961	218.164	720.309
2871.000	429.520	159.587	223.182	276.495	163.512	377.777	175.701	658.249
2872.000	252.948	142.514	163.882	355.422	378.716	299.752	201.120	710.758
2873.000	209.975	131.668	165.244	382.293	333.748	265.219	435.139	743.283
2874.000	175.957	80.294	338.703	195.413	458.804	117.561	495.048	719.532
2875.000	189.655	107.530	408.581	79.862	392.359	154.148	635.180	705.365
2876.000	435.743	97.755	239.771	152.475	293.932	91.559	291.126	640.543
2877.000	400.815	61.863	537.581	171.126	442.619	53.937	197.036	557.224
2878.000	332.163	130.784	369.013	222.318	212.922	57.906	217.879	284.089
2879.000	324.817	126.515	52.669	244.124	112.694	86.192	173.787	349.623
2880.000	152.117	103.074	115.167	82.645	147.863	64.316	179.043	274.573
2881.000	152.952	123.816	181.375	48.215	189.921	106.631	301.928	270.590
2882.000	114.236	70.171	225.350	185.426	120.086	205.939	108.634	292.445
2883.000	355.786	99.288	258.349	354.694	247.908	191.254	43.638	137.716
2884.000	300.421	110.960	206.078	314.465	571.669	134.227	104.154	106.631
2885.000	144.595	80.640	160.075	231.916	140.676	735.672	158.856	266.951
2886.000	227.237	157.763	202.080	115.997	160.808	543.864	201.942	321.693
2887.000	248.517	174.297	236.346	60.130	305.291	593.799	397.152	344.052
2888.000	261.616	127.385	200.573	187.931	197.307	413.668	272.657	298.750
2889.000	63.007	231.035	90.271	391.022	126.298	363.840	118.925	288.170
2890.000	135.573	338.525	93.509	352.335	164.872	484.582	175.573	383.993
2891.000	111.367	333.748	361.635	324.469	66.659	348.181	168.110	384.750
2892.000	28.843	234.126	756.762	427.522	141.364	313.268	135.348	213.345
2893.000	32.972	252.028	760.749	390.640	271.861	82.295	179.301	198.257
2894.000	409.557	369.569	389.497	266.635	201.257	363.840	147.980	334.100
2895.000	413.472	203.592	243.672	100.736	254.178	364.946	266.163	492.046
2896.000	283.764	226.946	221.455	41.373	423.144	296.752	482.460	421.161
2897.000	75.022	267.266	112.490	67.608	362.737	110.858	200.164	387.784
2898.000	412.491	154.627	124.138	87.000	307.149	153.190	210.255	296.918
2899.000	332.163	156.312	173.406	255.564	201.668	35.055	214.191	297.417
2900.000	199.073	148.097	206.632	269.638	181.115	104.253	304.280	310.881
2901.000	130.343	247.908	162.526	255.873	218.592	215.890	299.585	211.797
2902.000	168.110	186.875	223.038	526.894	176.341	217.879	392.741	114.443
2903.000	229.424	95.290	340.125	531.111	290.304	154.267	342.979	313.097
2904.000	406.049	91.929	312.756	293.932	291.950	189.655	502.592	678.961
2905.000	521.371	258.814	264.277	312.926	118.190	144.479	514.562	395.999
2906.000	285.066	122.317	290.304	309.182	153.310	91.006	268.846	277.620
2907.000	288.498	36.907	349.263	207.883	265.691	440.794	253.716	433.329
2908.000	241.118	59.681	197.985	173.533	438.770	290.633	195.144	289.482
2909.000	318.069	75.608	151.167	186.216	304.617	138.056	86.192	405.271
2910.000	224.337	220.881	231.916	243.823	144.479	238.130	188.726	439.174
2911.000	39.958	317.381	139.078	290.633	540.269	85.834	253.102	587.935
2912.000	31.982	195.009	85.209	267.424	379.467	286.697	185.558	374.969
2913.000	7.512	218.735	41.996	216.173	172.011	391.022	164.996	510.847
2914.000	9.241	110.249	57.466	165.492	273.136	289.646	132.444	351.068
2915.000	27.969	153.071	59.384	163.759	325.687	360.168	149.628	283.601
2916.000	30.473	183.722	80.034	261.148	239.323	329.705	124.031	384.182
2917.000	50.863	235.753	53.513	324.469	237.089	570.516	148.567	295.258
2918.000	32.751	304.112	69.284	224.481	226.365	345.844	32.862	271.384
2919.000	69.928	274.733	130.563	222.606	180.336	473.598	82.120	110.452
2920.000	84.232	244.275	116.309	140.676	55.795	377.777	156.312	185.163
2921.000	326.035	216.315	30.900	53.513	133.892	195.413	306.135	231.035
2922.000	168.736	87.000	22.867	45.571	246.088	204.005	413.865	220.451
2923.000	158.613	113.824	125.108	51.832	529.778	343.515	264.434	55.795
2924.000	119.558	152.952	122.103	187.007	292.610	168.360	283.439	84.764
2925.000	79.776	133.000	11.704	296.253	189.655	226.801	491.832	286.534
2926.000	36.966	156.795	93.043	260.837	158.856	307.656	327.082	259.902
2927.000	41.871	252.181	216.031	226.365	144.131	149.156	368.086	400.429
2928.000	114.030	294.098	223.326	167.984	148.097	222.894	481.613	194.201
2929.000	49.904	194.874	229.863	231.475	339.058	259.747	261.929	41.996
2930.000	169.614	290.797	84.144	338.347	397.345	188.329	135.236	237.832
2931.000	345.485	221.886	82.120	300.253	302.096	79.603	159.343	622.596
2932.000	215.323	186.743	107.330	367.531	217.452	93.602	365.868	387.404
2933.000	19.879	228.840	213.909	444.041	312.585	110.756	136.811	380.973
2934.000	99.000	488.201	134.116	415.633	328.654	492.903	182.025	364.208
2935.000	194.605	343.515	95.951	355.058	257.884	479.709	383.804	375.343
2936.000	120.827	152.355	153.549	411.512	257.574	174.042	166.611	422.152
2937.000	98.808	209.276	133.223	487.561	96.140	221.168	272.339	516.753
2938.000	399.078	121.146	213.768	561.104	215.040	313.609	278.746	497.843
2939.000	95.951	155.108	143.668	537.133	173.152	369.569	118.505	477.808
2940.000	56.664	238.428	91.006	472.339	102.194	336.929	102.389	571.438
2941.000	110.756	265.219	129.463	377.402	54.934	281.978	111.367	420.369
2942.000	175.701	144.827	153.429	320.829	92.578	147.863	396.960	214.757
2943.000	197.036	96.614	172.771	232.210	224.771	119.347	412.099	399.271
2944.000	85.745	76.872	305.628	188.461	314.122	332.163	242.769	641.764
2945.000	231.329	63.237	350.165	393.315	428.920	325.513	313.097	586.532
2946.000	268.846	298.417	279.875	504.541	328.305	349.804	439.376	638.346
2947.000	345.127	351.068	456.533	343.157	236.940	442.822	499.136	608.469
2948.000	463.779	79.087	425.529	190.853	369.755	371.613	398.307	651.827
2949.000	392.168	108.936	336.929	386.455	451.188	186.743	453.856	353.242
2950.000	357.791	301.928	361.818	561.332	461.910	662.714	426.724	164.872
2951.000	639.078	302.096	268.056	355.786	248.517	317.037	217.452	177.239
2952.000	163.265	207.326	532.224	215.464	217.168	454.062	217.737	290.797
2953.000	319.620	179.560	703.572	195.144	327.780	234.865	231.329	532.892
2954.000	91.098	141.938	315.492	148.567	353.968	166.487	166.985	361.268
2955.000	206.216	227.383	258.814	263.180	270.114	173.660	162.772	192.323
2956.000	61.711	200.164	374.969	462.118	266.005	376.466	373.662	320.483
2957.000	20.312	287.842	512.593	243.823	94.070	192.055	469.198	383.993
2958.000	89.813	329.355	274.893	235.309	275.053	501.943	426.127	232.504
2959.000	159.465	252.795	353.242	232.210	642.987	676.197	224.192	289.975
2960.000	224.481	341.015	452.829	244.577	467.319	316.522	49.293	349.804
2961.000	114.753	161.421	357.243	368.457	194.874	139.420	315.321	457.565
2962.000	99.096	52.879	202.904	104.352	385.507	236.643	296.087	289.646
2963.000	122.210	163.265	190.320	147.042	617.309	419.973	254.024	174.169
2964.000	259.280	343.336	345.127	229.863	863.842	287.679	254.485	532.447
2965.000	221.025	292.941	542.965	174.807	399.849	22.453	194.739	397.922
2966.000	84.764	184.901	260.369	134.227	280.360	93.043	65.404	219.306
2967.000	161.789	240.519	326.035	142.744	204.281	59.087	107.530	294.098
2968.000	387.974	343.157	563.850	111.774	95.385	365.314	255.564	208.440
2969.000	163.512	412.099	355.968	52.809	158.248	151.285	225.350	259.280
2970.000	130.894	144.827	330.231	34.713	175.318	123.494	194.201	336.575
2971.000	110.046	22.453	626.938	126.732	98.616	377.590	244.879	185.295
2972.000	48.416	50.863	424.932	249.430	137.376	104.944	359.985	276.174
2973.000	77.465	61.787	482.672	235.753	182.677	146.925	431.923	336.575
2974.000	127.058	123.494	461.081	130.453	226.946	95.102	198.257	129.573
2975.000	376.840	366.053	196.224	102.682	182.286	137.943	179.818	168.235
2976.000	77.550	239.024	236.050	182.416	196.088	107.130	505.191	223.326
2977.000	338.347	90.822	428.521	114.133	277.620	227.383	243.672	215.323
2978.000	47.680	158.734	458.804	301.090	264.434	135.348	265.691	430.120
2979.000	238.726	260.992	264.748	450.573	293.436	195.009	263.336	270.272
2980.000	44.471	243.823	326.035	425.131	288.006	505.408	178.011	152.236
2981.000	17.341	142.629	277.137	101.415	284.740	246.846	159.830	292.941
2982.000	275.053	225.785	192.724	40.755	173.533	339.947	287.351	402.169
2983.000	287.842	199.209	131.005	75.189	171.252	99.866	177.239	205.247
2984.000	257.109	107.530	96.519	129.024	341.194	262.867	561.332	215.181
2985.000	218.735	156.071	200.027	197.985	96.614	226.801	418.590	248.060
2986.000	138.396	178.785	100.639	203.592	40.755	353.786	243.371	166.985
2987.000	46.225	78.830	129.353	89.083	140.905	273.295	214.615	121.358
2988.000	26.162	50.795	114.960	11.085	171.379	113.002	283.764	121.890
2989.000	58.495	131.447	125.973	56.374	193.395	155.589	145.874	175.445
2990.000	11.247	144.247	120.403	158.127	218.735	209.416	178.011	530.667
2991.000	59.980	91.006	125.108	120.721	227.965	210.815	297.917	348.542
2992.000	127.385	61.484	134.899	232.799	245.634	531.779	522.473	196.494
2993.000	152.355	175.445	123.065	510.193	260.525	148.215	472.339	304.449
2994.000	237.683	277.298	96.424	424.335	208.161	629.356	137.150	421.755
2995.000	151.760	225.350	70.495	225.350	160.441	376.840	522.252	457.358
2996.000	252.948	193.932	142.975	265.691	97.660	90.730	164.500	544.540
2997.000	292.610	166.861	92.022	402.169	169.866	250.498	172.264	373.662
2998.000	84.144	135.123	126.081	280.522	125.216	34.203	433.530	425.330
2999.000	181.635	90.088	453.856	252.795	171.126	174.807	225.205	491.832
3000.000	163.142	132.111	559.276	254.178	215.040	330.406	198.392	470.035
3001.000	233.831	95.856	638.590	217.452	326.384	240.818	228.694	349.804
3002.000	65.170	56.084	416.224	206.910	342.800	152.355	82.120	432.124
3003.000	21.503	94.820	255.718	209.835	121.146	43.829	347.821	765.548
3004.000	127.494	158.006	386.835	122.103	100.639	85.923	300.923	920.916
3005.000	94.070	150.337	220.308	140.562	248.364	15.089	278.746	552.224
3006.000	48.887	71.307	94.351	375.156	256.645	266.320	209.975	142.744
3007.000	275.854	175.062	85.923	114.443	263.493	51.416	355.058	279.553
3008.000	185.821	253.716	101.707	239.024	175.701	362.369	149.864	279.230
3009.000	100.736	154.148	93.043	488.414	204.971	256.491	316.865	324.817
3010.000	222.606	113.721	89.448	337.992	275.373	375.156	310.201	343.694
3011.000	213.768	79.002	62.319	234.569	165.741	517.192	302.599	379.467
3012.000	124.892	105.637	79.431	432.325	103.859	433.730	281.816	481.401
3013.000	78.745	128.586	84.055	309.521	148.921	322.733	436.347	304.617
3014.000	41.809	148.803	76.703	129.463	170.118	105.538	328.654	520.269
3015.000	311.392	328.829	300.588	215.464	184.507	579.541	250.346	521.591
3016.000	237.832	342.443	479.075	334.630	139.192	316.865	263.963	257.264
3017.000	84.764	130.453	269.321	295.423	222.894	607.280	262.710	248.669
3018.000	301.090	107.230	192.590	251.110	231.182	328.305	81.596	368.086
3019.000	139.306	248.669	382.859	96.235	161.911	95.008	125.864	214.615
3020.000	172.898	132.778	367.716	77.805	185.426	283.439	442.213	353.605
3021.000	96.235	31.493	345.485	207.883	175.829	260.837	431.322	229.571
3022.000	281.654	132.889	360.351	252.181	102.487	327.431	265.848	419.973
3023.000	20.530	356.332	288.990	306.135	68.483	189.124	315.492	292.115
3024.000	162.280	392.359	100.252	366.607	44.793	204.971	280.522	342.443
3025.000	76.112	114.649	146.108	191.120	37.673	393.507	373.849	465.027
3026.000	84.853	68.883	302.263	75.944	48.148	411.316	527.559	324.469
3027.000	53.301	108.533	445.874	75.860	213.627	114.236	252.181	192.590
3028.000	133.334	165.492	344.947	140.447	374.035	334.806	180.985	273.934
3029.000	417.998	237.237	284.089	205.109	460.252	313.951	384.939	177.882
3030.000	46.686	317.897	263.180	302.599	387.025	646.173	502.159	85.120
3031.000	6.714	359.436	238.130	151.404	292.610	292.115	272.657	242.769
3032.000	2.869	215.181	243.672	132.667	205.939	72.371	93.509	265.848
3033.000	28.071	115.997	93.696	123.065	373.103	127.385	213.909	262.554
3034.000	57.174	184.114	172.264	229.571	451.393	257.264	281.816	345.127
3035.000	72.535	324.469	166.736	217.310	369.569	396.191	162.034	506.711
3036.000	54.079	348.001	141.938	164.129	404.883	304.449	82.909	398.885
3037.000	94.163	382.293	340.481	133.669	215.181	41.001	108.031	467.110
3038.000	98.808	213.627	536.686	263.493	158.978	309.182	193.663	402.943
3039.000	101.609	48.887	516.753	328.305	305.628	179.430	269.163	311.392
3040.000	82.207	94.257	652.567	130.673	156.553	1280.895	290.139	160.197
3041.000	8.494	138.283	311.732	495.478	43.066	491.618	209.695	245.483
3042.000	30.366	37.614	334.983	258.349	86.282	211.376	103.564	341.729
3043.000	33.028	213.204	74.688	225.930	132.444	58.642	226.220	259.747
3044.000	43.638	484.795	159.221	184.245	114.030	208.440	306.811	200.573
3045.000	178.140	227.092	284.577	417.603	172.771	406.049	222.750	214.898
3046.000	91.375	158.491	87.271	203.454	307.149	282.951	272.020	318.930
3047.000	101.027	95.856	155.950	138.396	322.559	436.751	214.333	631.780
3048.000	223.326	181.505	537.133	202.080	138.169	232.210	186.347	1046.154
3049.000	77.720	208.579	129.353	310.711	133.112	126.081	228.694	679.967
3050.000	23.377	204.971	127.276	143.784	141.823	212.922	383.993	570.516
3051.000	69.767	168.736	76.196	264.120	133.892	330.582	337.283	507.363
3052.000	141.479	156.433	352.517	196.900	142.629	213.627	157.884	441.807
3053.000	117.456	256.491	370.869	115.478	174.297	357.791	453.445	444.041
3054.000	132.556	310.031	240.369	88.356	301.760	352.154	462.948	594.270
3055.000	63.621	169.489	372.171	72.042	260.525	323.948	308.503	416.421
3056.000	133.112	351.068	147.042	253.102	303.944	403.718	205.662	537.805
3057.000	123.279	386.455	152.594	405.854	422.945	65.014	249.735	214.333
3058.000	202.904	273.614	21.014	266.005	300.755	147.393	123.601	163.512
3059.000	447.914	189.257	13.805	139.990	261.773	128.367	147.745	514.124
3060.000	77.805	361.084	42.121	144.711	322.386	156.674	151.642	284.577
3061.000	18.402	399.078	156.433	182.677	367.531	103.466	130.343	445.262
3062.000	36.265	303.439	212.078	129.573	328.654	22.089	603.718	450.778
3063.000	19.409	196.629	153.669	127.930	236.050	207.465	523.135	459.425
3064.000	169.238	152.236	128.805	47.480	228.111	111.978	450.368	476.965
3065.000	219.449	106.432	231.475	359.436	233.093	78.659	601.349	292.941
3066.000	210.955	184.507	341.372	439.579	223.038	391.786	243.973	130.673
3067.000	202.629	257.574	399.657	236.495	288.006	306.304	139.420	122.744
3068.000	127.930	153.669	376.653	157.400	337.283	75.776	241.268	432.124
3069.000	22.729	191.387	375.904	393.890	422.945	137.603	396.383	146.925
3070.000	338.703	176.469	349.263	399.849	318.069	154.028	323.427	369.198
3071.000	140.562	80.553	373.103	300.253	218.878	297.917	717.980	513.249
3072.000	86.820	64.084	580.471	166.362	364.393	663.956	141.708	166.985
3073.000	58.421	60.354	598.984	182.938	413.472	767.686	151.048	136.248
3074.000	68.404	172.898	698.972	256.800	243.220	344.410	221.455	374.035
3075.000	108.936	297.251	386.835	229.863	228.694	130.453	348.361	297.084
3076.000	125.973	253.102	251.263	144.595	444.652	632.022	601.112	401.008
3077.000	47.016	204.557	168.110	184.770	283.439	126.189	899.372	558.364
3078.000	139.306	151.998	210.815	178.398	145.641	113.310	377.027	223.182
3079.000	182.938	259.902	87.090	150.929	267.424	320.310	313.097	320.829
3080.000	210.115	361.635	114.133	202.217	496.982	123.387	313.097	705.878
3081.000	103.564	343.515	201.668	226.220	475.280	359.985	213.768	380.408
3082.000	148.097	181.635	150.456	119.030	286.534	312.585	166.362	436.549
3083.000	250.804	112.183	147.745	205.662	318.069	87.993	441.807	286.697
3084.000	204.281	124.892	210.675	180.077	271.543	239.024	383.804	211.657
3085.000	37.555	68.005	278.585	126.949	81.770	186.347	343.873	200.710
3086.000	74.438	75.776	221.599	515.438	139.762	274.893	353.423	461.288
3087.000	175.318	26.608	84.676	385.697	299.418	339.947	340.303	42.121
3088.000	122.103	94.351	193.395	414.257	245.030	377.965	354.513	214.615
3089.000	63.467	375.156	187.271	467.945	183.983	217.595	333.043	360.351
3090.000	216.883	506.711	218.592	505.842	161.789	199.754	261.773	321.174
3091.000	188.726	486.283	417.603	432.325	286.044	117.561	132.889	421.161
3092.000	75.022	236.198	627.663	513.249	483.309	145.874	170.748	475.280
3093.000	22.271	208.022	309.351	503.891	325.339	166.611	269.479	343.515
3094.000	16.981	316.522	199.345	122.317	62.015	233.978	162.649	381.727
3095.000	7.752	394.081	215.323	16.195	53.866	306.811	339.236	587.467
3096.000	29.574	352.698	312.585	54.150	242.168	537.581	608.469	656.270
3097.000	46.950	282.789	357.608	67.608	308.334	536.686	416.618	570.746
3098.000	26.708	183.853	384.939	131.336	336.929	344.231	236.346	160.563
3099.000	121.252	148.567	291.126	84.409	388.355	268.530	262.554	24.367
3100.000	138.623	161.911	210.395	92.300	294.263	169.238	465.443	174.169
3101.000	203.041	128.148	171.758	83.613	350.707	383.804	369.569	194.067
3102.000	71.634	103.663	196.629	401.395	395.999	176.598	301.425	240.519
3103.000	11.312	140.562	230.449	304.785	240.668	208.022	33.865	311.732
3104.000	90.179	151.048	80.467	561.332	175.190	214.757	18.986	547.471
3105.000	31.277	118.400	227.674	275.373	244.577	498.921	157.642	170.118
3106.000	19.070	146.574	411.121	212.219	165.616	181.115	372.357	154.267
3107.000	25.622	151.285	235.013	189.390	64.393	293.932	87.993	355.604
3108.000	152.594	134.675	258.039	92.764	104.647	120.403	364.761	366.791
3109.000	108.634	155.589	239.771	424.335	180.077	9.448	284.740	132.778
3110.000	90.914	241.418	104.944	300.923	216.031	91.098	263.493	287.188
3111.000	237.386	81.596	91.098	341.194	349.443	76.365	319.965	668.191
3112.000	267.740	143.321	321.001	255.102	299.418	291.291	179.689	244.426
3113.000	76.956	190.454	299.919	348.001	146.458	250.651	202.629	458.804
3114.000	61.484	216.883	143.090	407.216	77.550	276.014	249.888	492.475
3115.000	127.167	105.241	147.276	342.621	99.384	364.393	474.859	298.917
3116.000	109.743	87.812	373.849	156.795	148.097	149.746	392.359	277.137
3117.000	43.702	304.449	209.695	187.799	286.697	176.213	113.413	298.583
3118.000	36.381	212.781	172.898	381.538	383.993	391.595	314.978	142.283
3119.000	47.947	161.053	38.867	166.861	431.923	482.460	446.077	150.101
3120.000	90.363	293.932	130.343	211.797	437.760	373.475	510.847	200.847
3121.000	288.334	412.295	318.241	310.031	317.725	349.804	667.692	372.916
3122.000	139.420	216.457	533.561	365.130	328.130	244.426	342.443	173.279
3123.000	79.776	136.135	322.213	613.240	312.926	419.380	1007.806	106.233
3124.000	51.901	122.744	676.448	495.263	223.038	400.815	535.569	288.006
3125.000	156.553	135.011	490.549	691.085	356.696	135.797	500.647	467.527
3126.000	82.558	153.788	345.485	341.372	472.968	107.030	427.123	211.095
3127.000	190.587	128.476	163.759	297.417	450.778	501.295	296.087	258.039
3128.000	118.400	95.856	199.481	373.662	438.972	247.908	455.503	300.923
3129.000	297.084	62.015	336.044	239.920	393.698	139.420	474.018	245.332
3130.000	421.755	68.404	343.694	181.635	240.668	200.573	637.371	415.633
3131.000	76.365	61.560	303.271	383.804	287.679	205.524	641.764	335.867
3132.000	143.552	189.788	246.391	483.309	295.423	385.128	534.899	45.181
3133.000	117.038	165.244	299.919	103.074	226.946	236.495	451.393	636.397
3134.000	44.793	209.556	110.249	118.820	200.573	223.182	540.045	368.827
3135.000	10.266	377.027	60.956	106.034	126.732	214.333	506.928	185.821
3136.000	79.689	400.815	111.265	161.789	47.016	143.090	364.946	607.042
3137.000	139.648	114.856	336.752	298.250	88.537	243.220	851.125	203.454
3138.000	147.980	139.990	359.070	314.465	200.164	212.219	182.416	622.355
3139.000	320.656	104.154	183.853	387.214	116.830	395.423	395.807	791.397
3140.000	236.791	319.965	303.103	448.731	88.447	169.489	447.301	347.102
3141.000	240.519	337.283	255.256	593.564	223.326	498.274	675.445	338.347
3142.000	162.157	224.048	205.524	295.921	153.788	420.567	454.473	367.901
3143.000	141.593	161.789	149.746	131.557	176.983	382.481	169.489	588.403
3144.000	56.809	240.369	235.457	258.194	164.872	520.710	315.150	404.883
3145.000	58.938	203.179	204.281	422.747	25.671	214.333	276.335	215.323
3146.000	289.318	96.045	323.080	470.663	88.537	275.693	380.220	478.441
3147.000	202.354	65.560	217.310	545.892	276.335	436.751	14.790	654.047
3148.000	164.872	114.649	37.260	423.739	312.756	329.880	309.521	227.965
