Pixels	Line 8	Line 7	Line 6	Line 5	Line 4	Line 3	Line 2	Line 1
2768.000	252.335	176.983	70.738	135.797	62.854	280.522	257.109	158.856
2769.000	145.641	174.169	207.465	23.564	19.281	268.688	682.990	129.573
2770.000	140.562	366.791	185.426	195.683	69.928	342.800	288.006	142.168
2771.000	331.460	80.727	185.558	560.418	76.281	28.792	141.823	146.341
2772.000	118.400	195.278	151.404	194.739	283.926	136.248	254.793	49.225
2773.000	459.218	374.782	241.718	327.082	412.295	86.730	406.049	290.139
2774.000	32.037	339.236	229.132	353.786	334.453	222.606	242.318	355.786
2775.000	245.937	138.056	48.081	187.535	288.990	264.277	131.557	380.785
2776.000	175.190	655.528	99.384	190.853	250.651	145.991	300.253	425.927
2777.000	136.135	206.632	78.916	160.075	311.562	164.872	669.189	257.574
2778.000	180.855	325.861	31.061	360.901	237.089	104.056	93.043	233.978
2779.000	199.209	424.335	29.207	65.717	188.329	158.734	284.089	140.447
2780.000	205.801	256.645	191.654	718.239	322.213	157.884	408.386	115.063
2781.000	208.997	244.124	91.282	420.963	364.393	177.368	158.006	211.937
2782.000	256.182	275.213	464.818	274.413	188.594	11.150	172.264	270.590
2783.000	212.500	175.062	104.154	193.932	213.486	76.196	206.771	332.867
2784.000	291.950	223.759	155.950	603.481	320.656	58.864	136.924	421.557
2785.000	238.875	217.452	166.238	273.774	145.641	155.950	552.450	328.130
2786.000	561.332	533.561	156.312	30.633	102.194	172.518	247.605	265.848
2787.000	215.040	307.487	151.642	192.189	434.937	50.932	24.367	191.921
2788.000	132.667	413.080	16.002	235.309	228.840	142.053	191.120	94.914
2789.000	218.449	357.243	245.332	192.323	237.386	182.416	185.163	375.156
2790.000	205.386	409.557	136.135	227.819	381.350	63.698	91.282	395.040
2791.000	722.124	297.584	404.883	271.225	323.253	199.073	163.142	348.722
2792.000	219.735	225.060	185.163	275.533	203.041	173.787	357.426	321.001
2793.000	99.000	190.187	151.998	320.137	57.466	278.263	395.615	170.369
2794.000	142.283	69.767	151.404	348.902	106.831	73.442	159.709	240.219
2795.000	361.635	82.207	303.103	186.743	117.143	562.018	251.263	208.718
2796.000	254.024	422.945	128.148	217.310	122.744	612.045	25.768	230.010
2797.000	326.210	200.710	126.841	123.923	218.735	172.518	408.581	251.569
2798.000	187.799	230.595	72.617	39.714	54.719	268.846	257.264	516.973
2799.000	182.025	338.347	563.621	191.788	8.410	246.846	333.043	314.636
2800.000	237.386	218.735	432.525	59.831	72.535	345.844	358.156	262.554
2801.000	243.973	175.190	202.217	79.087	383.237	263.023	197.578	134.675
2802.000	346.562	187.535	133.112	263.650	427.522	287.679	93.229	187.535
2803.000	492.903	149.982	204.971	245.030	332.515	516.753	114.960	235.901
2804.000	223.038	513.687	174.679	136.360	235.013	175.190	106.134	365.868
2805.000	169.992	412.491	139.876	205.939	190.054	161.911	63.084	84.587
2806.000	212.922	316.522	58.347	182.155	292.775	946.275	133.446	32.531
2807.000	280.522	300.421	57.028	403.912	229.424	745.652	344.947	8.410
2808.000	364.946	164.500	55.795	226.220	382.104	715.913	330.056	29.889
2809.000	50.178	479.497	120.615	50.863	568.673	592.624	263.180	103.859
2810.000	80.553	229.717	260.369	48.887	410.143	635.910	343.157	287.515
2811.000	287.842	210.255	313.097	95.385	199.481	214.898	111.367	245.634
2812.000	186.611	182.807	172.137	115.167	155.830	333.395	214.474	551.997
2813.000	230.156	232.210	57.759	178.785	189.390	362.002	420.567	381.915
2814.000	241.268	458.184	61.560	179.301	203.179	225.060	349.804	320.137
2815.000	219.020	326.558	144.015	203.316	127.276	207.326	97.565	353.786
2816.000	363.840	431.923	65.014	207.604	98.425	222.606	135.236	380.408
2817.000	171.884	339.058	378.528	266.951	75.860	135.573	498.705	228.694
2818.000	300.923	162.649	167.235	110.452	232.504	314.807	189.390	101.415
2819.000	129.353	351.973	141.134	127.821	220.308	248.060	223.182	91.098
2820.000	87.000	293.106	41.622	182.025	160.930	236.791	52.949	205.801
2821.000	140.219	302.767	83.967	168.235	154.387	237.832	28.947	79.087
2822.000	160.441	464.402	174.679	143.668	35.859	258.659	6.272	63.775
2823.000	433.128	492.046	408.581	37.970	37.555	205.801	98.904	64.937
2824.000	333.043	275.213	217.452	344.052	190.454	471.291	150.456	89.174
2825.000	407.996	264.748	284.089	159.830	291.291	155.950	94.163	141.134
2826.000	201.942	198.257	292.445	330.757	233.831	548.601	210.955	125.756
2827.000	133.669	300.588	444.041	611.091	97.279	233.093	278.263	104.154
2828.000	78.402	250.651	182.155	271.066	31.656	342.086	324.121	109.945
2829.000	65.560	470.244	80.121	412.295	17.341	302.599	503.241	153.310
2830.000	46.094	540.718	67.767	311.392	66.187	78.659	210.955	286.371
2831.000	89.448	384.939	37.555	131.447	92.764	356.879	337.638	154.507
2832.000	150.574	288.826	447.709	241.268	127.712	311.562	203.867	232.504
2833.000	391.213	273.614	234.569	135.573	183.460	131.005	249.735	375.904
2834.000	175.190	790.582	157.037	153.908	173.152	293.602	409.557	110.452
2835.000	35.628	343.157	346.562	474.018	186.611	177.239	263.806	310.711
2836.000	215.890	74.105	174.424	125.000	267.108	213.768	248.821	222.462
2837.000	486.283	25.524	250.498	245.937	321.347	217.595	231.622	113.721
2838.000	48.014	69.124	763.947	149.510	134.675	97.279	166.736	272.498
2839.000	24.894	73.111	341.729	78.659	42.309	538.700	366.237	352.517
2840.000	53.513	46.620	51.901	207.744	80.294	176.469	302.431	407.996
2841.000	14.716	269.638	133.781	26.958	107.330	599.457	291.126	282.465
2842.000	43.066	595.211	351.430	109.036	49.768	311.051	418.985	188.064
2843.000	53.937	105.241	212.078	82.120	102.585	184.901	396.383	212.219
2844.000	135.011	83.349	60.354	87.722	119.558	229.863	786.517	60.580
2845.000	75.776	187.403	89.996	43.256	73.442	377.027	200.437	163.635
2846.000	107.931	200.300	119.452	99.096	223.759	136.360	98.233	270.431
2847.000	42.121	128.148	315.492	177.625	234.126	120.191	386.076	293.932
2848.000	207.049	157.521	219.449	422.152	214.191	174.679	416.815	512.812
2849.000	402.943	294.595	273.614	355.058	92.392	111.978	485.858	535.122
2850.000	444.041	298.583	83.085	389.116	32.311	168.987	493.117	319.792
2851.000	111.672	224.192	22.821	247.605	108.936	140.447	162.157	232.210
2852.000	146.574	107.931	109.743	233.241	227.674	411.512	104.647	274.573
2853.000	592.859	44.535	78.916	108.835	174.424	318.930	276.656	221.599
2854.000	252.488	67.132	17.021	92.300	126.189	308.503	224.048	173.406
2855.000	134.227	285.229	146.341	254.024	93.136	552.450	576.988	108.533
2856.000	125.864	107.830	273.455	380.408	182.938	458.391	571.899	109.844
2857.000	201.531	104.845	31.873	185.032	355.058	302.096	112.490	305.628
2858.000	266.163	76.618	11.409	28.020	251.875	230.889	41.871	304.112
2859.000	287.188	142.398	50.109	91.006	247.908	420.171	303.607	343.515
2860.000	163.142	197.442	33.977	406.438	372.171	141.020	130.563	283.276
2861.000	266.951	498.274	29.416	387.404	271.225	151.167	193.932	284.252
2862.000	144.943	120.933	131.336	271.702	54.577	252.488	324.991	306.980
2863.000	270.114	197.171	145.874	216.457	10.925	226.946	367.346	319.965
2864.000	279.391	147.511	151.167	249.430	98.137	283.114	271.861	365.499
2865.000	209.416	467.110	146.574	116.621	271.702	515.876	156.433	536.686
2866.000	406.243	600.875	42.121	222.606	387.404	235.013	20.355	416.224
2867.000	386.835	211.236	14.976	270.431	278.102	163.512	29.731	206.355
2868.000	320.829	98.233	55.940	192.992	248.060	301.760	80.034	174.169
2869.000	207.883	278.263	81.945	175.701	201.120	413.276	245.786	187.535
2870.000	146.108	489.481	79.603	253.870	204.557	262.867	215.606	253.255
2871.000	32.806	363.288	25.087	305.797	258.194	125.216	421.755	192.457
2872.000	7.752	276.014	41.373	312.073	237.832	217.737	302.599	136.586
2873.000	58.273	189.788	180.466	347.641	223.470	463.363	288.990	37.319
2874.000	125.000	157.158	176.213	94.444	212.219	669.938	280.683	118.610
2875.000	299.585	216.741	148.685	78.745	322.213	368.827	216.599	13.626
2876.000	199.345	139.420	336.752	171.252	368.827	379.467	111.163	36.556
2877.000	178.914	191.788	362.369	157.037	377.777	133.892	71.307	72.042
2878.000	426.924	252.335	428.121	71.144	213.486	48.282	167.484	125.973
2879.000	223.615	354.513	260.369	72.946	229.278	123.065	125.000	212.922
2880.000	192.055	214.333	206.216	194.739	451.188	270.748	108.734	370.312
2881.000	97.660	154.987	242.619	164.129	403.524	132.001	232.357	263.963
2882.000	77.976	160.441	265.219	242.318	239.174	352.698	457.771	174.169
2883.000	350.526	110.046	199.891	214.333	183.460	349.082	204.833	144.131
2884.000	282.789	206.632	295.258	230.449	215.748	260.369	352.517	183.853
2885.000	220.021	316.350	360.168	208.579	232.210	169.866	512.593	360.168
2886.000	387.594	272.339	343.694	151.760	394.081	196.629	613.479	348.902
2887.000	385.507	191.788	160.075	51.901	345.844	69.606	127.385	290.468
2888.000	254.639	201.531	68.483	316.865	203.041	133.334	246.240	330.582
2889.000	207.883	208.300	173.660	363.472	189.390	498.490	81.770	166.611
2890.000	255.256	293.932	72.453	182.025	209.137	302.935	143.090	102.585
2891.000	337.283	218.307	43.447	57.174	256.336	152.832	304.280	143.552
2892.000	238.130	102.585	145.060	27.562	213.486	145.176	402.749	219.020
2893.000	138.169	141.020	139.990	48.955	114.649	227.965	76.872	239.920
2894.000	34.883	35.513	89.539	55.436	182.025	227.092	115.374	164.872
2895.000	126.515	93.976	35.398	285.881	162.034	294.760	227.674	89.996
2896.000	123.923	137.603	28.895	101.318	171.000	433.931	220.738	107.130
2897.000	218.449	153.310	75.440	416.618	142.168	254.793	111.061	142.283
2898.000	278.746	110.249	27.410	494.619	177.882	443.635	330.933	186.611
2899.000	256.336	154.387	29.784	93.416	293.436	419.182	458.184	249.888
2900.000	216.741	79.431	112.081	582.332	249.430	324.991	542.740	313.780
2901.000	269.004	267.266	148.097	219.306	108.634	369.384	337.815	100.736
2902.000	145.176	221.455	122.210	125.973	79.173	333.924	190.853	43.066
2903.000	203.316	258.659	57.832	273.295	277.137	318.585	143.784	63.930
2904.000	189.921	272.976	62.777	129.573	391.786	325.861	209.137	71.389
2905.000	170.495	301.090	42.750	51.485	355.240	147.159	329.705	193.663
2906.000	192.457	408.971	30.633	50.041	267.740	509.975	189.522	319.965
2907.000	219.449	318.758	33.641	112.387	229.571	489.481	167.734	251.263
2908.000	103.172	77.805	236.050	249.278	269.163	402.749	122.424	164.748
2909.000	90.179	148.332	209.416	165.368	268.530	437.356	159.709	258.194
2910.000	191.788	219.306	199.073	137.716	333.043	380.973	263.806	361.084
2911.000	62.243	203.454	303.271	82.997	432.325	225.060	283.439	115.789
2912.000	80.553	85.120	226.655	58.495	375.156	190.720	202.217	136.699
2913.000	132.889	46.422	115.063	351.611	234.717	35.169	296.752	217.737
2914.000	67.846	359.619	291.456	264.434	253.255	238.279	353.605	92.207
2915.000	80.987	261.773	220.451	269.321	418.787	83.437	290.797	90.088
2916.000	53.795	155.950	45.571	356.332	351.068	33.306	321.174	321.001
2917.000	150.692	115.270	71.226	331.635	277.459	121.358	336.044	412.099
2918.000	171.000	21.998	254.024	280.198	406.243	37.024	87.722	272.498
2919.000	72.453	57.247	127.930	257.109	586.064	96.899	257.109	209.416
2920.000	56.446	68.324	34.770	235.309	515.657	250.804	471.920	187.931
2921.000	111.774	29.155	109.036	257.884	327.256	317.725	388.165	170.495
2922.000	271.702	61.636	101.609	232.504	245.332	134.787	286.861	221.886
2923.000	349.804	216.883	21.414	174.424	176.726	341.372	330.406	221.886
2924.000	176.854	322.040	29.521	204.419	281.492	216.599	193.932	176.085
2925.000	86.371	41.871	72.288	192.992	360.351	124.031	222.606	77.041
2926.000	86.013	30.579	52.249	235.309	316.865	156.191	302.599	212.359
2927.000	262.241	317.897	110.858	186.875	353.423	169.614	128.148	232.357
2928.000	318.758	281.169	50.795	191.654	295.423	84.232	213.627	86.641
2929.000	189.788	144.943	55.077	187.007	344.947	57.906	130.343	202.491
2930.000	147.159	117.247	27.664	272.020	304.280	139.420	280.198	214.615
2931.000	166.362	202.491	89.083	227.674	172.264	209.835	351.430	286.861
2932.000	240.668	235.457	78.402	248.364	113.618	255.718	285.392	254.793
2933.000	248.517	343.157	20.749	196.900	101.221	164.996	178.140	135.123
2934.000	209.835	332.515	46.554	152.952	98.520	96.235	394.273	139.876
2935.000	219.449	345.127	123.387	326.384	181.245	59.161	657.507	182.938
2936.000	159.465	214.898	115.581	373.289	162.034	48.081	545.666	210.255
2937.000	255.256	200.984	165.616	393.315	296.918	155.950	289.975	172.137
2938.000	231.769	215.464	164.624	370.312	621.633	135.797	214.333	120.615
2939.000	317.725	279.553	123.172	186.743	269.163	151.523	153.310	206.910
2940.000	454.268	144.595	78.146	352.335	77.041	221.025	123.065	115.270
2941.000	447.709	188.859	107.630	331.987	243.672	433.329	88.628	99.192
2942.000	227.237	372.730	151.285	225.495	315.664	512.593	198.937	97.279
2943.000	207.883	314.636	114.443	281.007	91.744	246.543	306.135	46.818
2944.000	150.219	266.478	158.006	192.189	93.136	209.835	87.451	34.883
2945.000	182.938	305.122	247.756	254.947	141.134	371.613	117.980	86.371
2946.000	315.664	361.635	90.088	175.445	134.563	598.512	70.171	294.926
2947.000	189.921	426.525	32.256	239.174	119.980	240.668	184.901	228.840
2948.000	92.578	220.451	43.893	355.422	90.363	257.729	268.846	90.455
2949.000	37.732	75.944	79.431	344.231	153.429	267.424	305.460	101.027
2950.000	183.983	87.451	165.865	117.038	197.171	313.780	224.337	165.865
2951.000	474.229	212.219	136.699	103.172	261.304	322.386	142.514	187.667
2952.000	167.609	281.007	76.956	226.801	375.156	343.336	195.009	156.674
2953.000	138.056	158.248	78.573	398.500	220.881	72.453	154.987	79.173
2954.000	273.614	118.925	117.666	595.447	132.556	205.386	228.548	43.957
2955.000	127.058	313.780	188.064	542.065	209.835	218.164	292.445	100.833
2956.000	94.914	411.708	165.492	347.461	251.416	343.515	335.867	202.217
2957.000	110.960	492.046	50.451	246.543	288.170	168.235	467.319	101.124
2958.000	576.525	257.264	179.560	373.475	452.624	115.685	185.032	57.174
2959.000	397.730	441.604	121.890	254.178	473.598	219.735	198.801	16.040
2960.000	286.044	319.792	66.265	253.870	173.025	443.025	187.271	35.169
2961.000	480.131	218.449	54.791	311.903	326.733	186.611	425.529	84.587
2962.000	139.648	99.962	55.868	285.881	486.283	465.443	362.737	203.316
2963.000	220.881	213.486	104.746	118.190	210.815	523.797	262.867	250.193
2964.000	250.651	173.279	84.055	330.406	320.310	345.665	222.174	285.229
2965.000	69.204	86.461	65.482	166.362	655.281	225.205	250.040	176.213
2966.000	49.225	145.525	26.608	134.227	373.103	197.578	247.756	60.429
2967.000	171.758	221.886	4.285	156.674	135.910	81.422	144.827	89.356
2968.000	434.133	119.030	19.665	357.426	188.461	267.108	58.495	83.967
2969.000	530.222	63.314	77.126	433.730	266.320	192.724	186.743	135.123
2970.000	413.472	133.112	80.553	303.944	235.753	334.453	268.056	289.482
2971.000	290.633	250.498	103.368	263.493	271.543	326.384	141.708	342.086
2972.000	284.252	173.787	89.996	80.034	271.861	198.801	177.882	236.643
2973.000	243.973	99.577	87.993	97.469	274.253	208.997	284.903	186.479
2974.000	158.248	72.946	90.271	222.750	215.606	212.219	325.339	173.915
2975.000	170.874	145.874	76.196	244.728	159.953	214.474	296.752	175.701
2976.000	144.247	303.607	61.182	240.668	182.286	399.078	241.268	114.133
2977.000	155.108	304.617	123.708	617.549	364.024	557.224	131.005	32.311
2978.000	130.563	232.504	199.073	321.520	405.854	149.746	395.999	106.731
2979.000	236.050	410.925	262.554	163.882	215.323	317.725	425.728	238.726
2980.000	169.112	216.883	266.793	150.101	203.454	366.053	233.388	163.018
2981.000	107.030	134.787	174.042	330.056	381.538	381.727	285.229	148.215
2982.000	150.929	297.917	141.479	327.431	242.919	303.271	284.577	176.085
2983.000	121.677	334.100	77.805	228.257	133.892	232.504	168.235	134.899
2984.000	74.022	142.514	39.958	358.887	204.281	224.481	165.244	241.718
2985.000	177.111	116.830	115.374	348.001	209.416	210.675	255.410	205.939
2986.000	305.122	101.415	276.816	189.257	85.209	487.348	265.376	59.980
2987.000	248.212	116.517	199.754	172.518	90.271	561.561	280.360	42.372
2988.000	119.874	286.861	203.867	299.251	270.590	534.007	269.479	22.316
2989.000	304.954	245.937	163.265	161.789	252.181	576.061	244.124	57.101
2990.000	291.456	110.858	118.295	128.039	156.795	457.978	304.280	121.677
2991.000	167.984	45.571	134.116	412.687	290.797	419.973	378.340	241.118
2992.000	166.113	227.383	179.301	309.351	314.122	347.461	353.060	251.416
2993.000	214.474	327.955	179.043	183.853	146.108	254.485	466.693	135.797
2994.000	390.449	310.881	212.781	165.492	72.288	84.587	221.455	252.181
2995.000	558.364	233.978	182.155	463.987	54.008	18.237	125.540	502.159
2996.000	216.883	254.331	88.628	204.419	104.746	80.121	119.874	351.792
2997.000	141.823	287.351	116.205	188.329	120.615	51.416	165.865	187.799
2998.000	180.466	271.384	198.937	460.045	136.924	333.924	152.475	278.263
2999.000	68.483	471.710	155.108	438.770	162.403	245.483	155.709	468.780
3000.000	149.510	357.426	200.573	331.284	352.154	467.319	317.897	354.513
3001.000	73.690	205.524	269.479	341.907	432.726	353.242	294.760	473.178
3002.000	101.609	198.664	297.084	545.441	210.955	276.816	349.443	364.946
3003.000	93.136	283.926	164.500	403.718	73.773	235.901	292.445	114.960
3004.000	63.007	269.796	248.821	239.621	238.726	294.098	306.811	131.890
3005.000	111.163	286.044	343.873	223.326	498.705	301.593	240.369	126.406
3006.000	72.864	260.213	368.272	227.674	405.077	269.479	309.182	266.478
3007.000	141.134	277.620	287.188	334.277	396.768	235.605	174.297	288.006
3008.000	224.771	383.426	127.276	387.404	299.084	390.449	213.909	135.573
3009.000	184.245	209.695	206.216	411.708	243.070	331.108	121.252	263.023
3010.000	198.392	85.566	264.277	228.694	122.317	216.173	151.404	320.137
3011.000	202.354	297.084	167.609	179.301	112.285	216.599	542.065	289.811
3012.000	224.481	404.106	141.364	356.150	110.452	234.717	323.253	217.025
3013.000	80.207	231.329	149.746	144.711	146.574	414.061	251.569	135.011
3014.000	138.169	183.199	176.726	163.018	134.899	346.383	157.037	167.360
3015.000	130.563	353.605	174.169	110.350	123.816	210.675	114.649	223.470
3016.000	95.951	336.044	89.265	111.876	144.827	111.265	176.598	200.164
3017.000	201.257	202.491	153.669	362.737	167.110	190.853	252.488	311.392
3018.000	293.932	176.598	209.416	642.743	334.453	314.293	97.755	433.730
3019.000	258.504	251.263	145.176	484.158	386.835	240.818	185.558	420.963
3020.000	433.730	199.618	182.807	301.593	214.050	249.125	189.390	361.635
3021.000	466.693	125.648	181.765	329.179	152.594	240.668	170.495	289.975
3022.000	469.198	161.175	156.312	315.835	238.279	417.012	246.088	177.625
3023.000	325.165	157.037	104.154	234.865	194.605	122.317	280.522	151.998
3024.000	267.740	348.001	112.285	193.663	114.753	246.846	141.708	167.734
3025.000	435.541	392.550	129.902	225.495	170.118	213.627	76.028	209.556
3026.000	399.657	550.411	182.677	451.598	158.006	291.291	115.270	327.431
3027.000	446.485	621.152	211.797	432.124	142.975	396.768	108.131	327.431
3028.000	215.890	387.974	234.274	238.875	81.683	314.807	56.374	153.429
3029.000	113.824	216.883	268.688	394.464	32.146	244.124	85.655	204.695
3030.000	142.859	131.890	245.937	440.996	73.773	189.257	367.161	295.423
3031.000	211.376	100.833	148.921	436.146	123.816	260.992	583.497	161.421
3032.000	136.811	185.689	110.960	615.153	105.637	365.683	850.281	64.007
3033.000	266.951	136.248	147.276	916.237	115.374	213.204	274.093	47.148
3034.000	283.601	31.385	165.741	448.118	199.345	313.097	310.031	184.376
3035.000	108.031	45.963	219.020	275.533	134.339	539.372	152.952	340.481
3036.000	119.558	106.731	299.418	400.815	145.292	683.495	45.963	178.011
3037.000	196.629	200.710	241.568	445.670	295.258	309.861	125.864	101.707
3038.000	303.103	111.570	117.247	314.978	229.717	393.698	82.909	102.878
3039.000	273.136	48.955	331.284	289.318	85.031	413.668	103.958	175.190
3040.000	362.920	113.002	398.692	272.817	150.456	243.371	466.068	229.717
3041.000	297.584	17.827	96.424	398.885	400.622	237.683	216.741	375.343
3042.000	103.761	10.546	81.945	525.566	737.505	500.431	101.318	272.179
3043.000	116.830	84.764	275.373	446.689	565.226	689.817	180.725	296.752
3044.000	145.525	74.022	427.522	346.024	664.454	462.533	185.032	269.479
3045.000	287.024	119.030	295.755	347.641	189.124	193.395	292.941	252.028
3046.000	401.975	255.718	160.075	387.404	155.228	107.230	157.037	327.431
3047.000	302.096	204.971	109.541	390.259	68.643	172.771	182.155	105.439
3048.000	388.735	138.510	44.922	353.060	113.002	377.590	218.449	175.445
3049.000	328.305	35.112	14.021	391.595	194.201	146.108	69.526	241.568
3050.000	191.120	48.148	9.330	329.530	27.360	272.498	19.239	177.754
3051.000	111.163	133.112	31.169	195.953	104.845	317.725	114.340	114.340
3052.000	92.207	336.221	114.649	238.875	309.521	310.541	445.059	117.875
3053.000	191.120	366.422	205.247	348.181	516.095	441.807	406.049	104.944
3054.000	174.424	126.949	217.310	294.595	679.967	487.135	212.640	183.983
3055.000	81.509	139.990	204.005	292.610	214.050	360.534	188.329	211.516
3056.000	156.674	231.329	141.134	324.643	383.804	301.593	201.805	310.201
3057.000	134.227	126.732	116.725	321.693	456.946	289.154	146.108	297.084
3058.000	60.205	195.818	160.319	288.498	309.861	280.522	138.169	202.217
3059.000	178.011	272.339	124.892	234.126	210.395	424.932	218.449	245.786
3060.000	142.168	159.343	123.923	199.618	166.487	472.759	278.424	219.306
3061.000	33.417	301.258	264.434	177.497	271.225	385.507	471.291	391.786
3062.000	73.442	308.503	235.605	251.569	357.061	780.574	558.592	811.340
3063.000	230.595	220.165	202.766	343.336	93.322	698.207	144.479	347.461
3064.000	259.280	300.086	291.950	227.092	196.224	511.065	32.037	58.495
3065.000	153.310	246.846	260.525	151.048	259.280	282.465	72.946	82.120
3066.000	170.118	255.256	171.126	278.908	100.252	262.554	129.573	140.676
3067.000	203.729	279.391	122.424	160.197	237.089	375.156	163.759	181.895
3068.000	130.343	70.495	116.621	216.883	452.829	254.178	190.987	96.424
3069.000	147.628	39.897	227.092	509.539	343.336	256.336	203.867	145.525
3070.000	243.371	190.454	178.914	409.947	303.944	237.981	190.054	177.882
3071.000	302.599	371.055	105.340	343.694	109.339	331.635	154.987	124.138
3072.000	142.398	362.002	59.980	401.395	227.965	359.070	195.144	168.360
3073.000	49.632	402.943	47.082	287.515	484.158	228.548	238.279	300.421
3074.000	76.028	344.768	135.460	245.483	336.575	262.554	193.529	340.481
3075.000	95.856	290.304	118.400	364.024	196.224	344.589	145.758	231.475
3076.000	136.360	233.683	113.516	253.870	132.556	262.241	367.901	448.731
3077.000	336.044	116.205	235.309	327.605	268.214	306.304	502.376	347.461
3078.000	384.182	169.992	260.525	228.111	417.801	284.414	342.443	195.683
3079.000	182.677	198.937	257.574	120.721	522.252	314.465	190.454	109.339
3080.000	142.744	216.457	371.241	195.144	367.901	411.904	184.376	68.563
3081.000	61.333	135.348	333.571	114.546	279.875	460.252	251.263	129.682
3082.000	131.447	56.374	322.213	366.053	371.241	498.921	285.718	168.987
3083.000	181.635	183.460	199.209	153.549	632.993	331.811	108.734	269.163
3084.000	235.161	256.955	273.455	29.574	192.323	291.621	155.348	273.295
3085.000	229.424	318.758	317.553	222.750	66.030	172.771	176.854	135.236
3086.000	214.191	366.422	272.817	421.161	83.085	169.740	121.464	59.161
3087.000	167.984	182.807	161.789	303.103	369.569	270.431	75.273	127.712
3088.000	206.771	94.351	223.326	208.718	313.780	209.137	117.875	193.261
3089.000	298.917	157.400	333.571	257.419	140.219	92.578	325.339	205.939
3090.000	305.122	188.329	173.406	297.417	248.060	54.292	369.569	188.461
3091.000	254.639	253.255	41.934	276.014	574.210	141.593	246.846	116.101
3092.000	239.323	437.558	135.236	382.670	504.541	204.281	74.854	150.929
3093.000	301.258	331.284	340.125	469.825	703.572	260.058	29.995	124.031
3094.000	399.849	167.859	185.426	423.739	418.590	250.193	161.789	222.894
3095.000	244.124	142.053	117.980	353.786	439.376	384.750	194.874	317.037
3096.000	138.510	113.516	122.637	299.752	557.224	482.036	173.406	301.593
3097.000	186.611	170.369	333.571	215.464	186.084	166.861	150.574	237.089
3098.000	312.244	301.090	301.760	285.066	105.340	212.922	246.998	226.655
3099.000	211.376	268.688	106.831	326.210	319.447	230.156	299.585	112.694
3100.000	188.726	199.618	208.579	242.018	119.347	216.173	270.907	285.392
3101.000	238.130	187.403	246.088	183.330	141.134	407.216	202.629	268.372
3102.000	195.818	272.339	251.722	214.333	141.479	594.741	172.391	261.773
3103.000	182.677	259.591	384.182	160.930	249.583	423.342	295.755	196.224
3104.000	203.179	125.540	197.849	142.514	68.883	224.626	202.354	183.722
3105.000	185.558	147.393	78.146	241.268	313.268	196.900	96.899	242.318
3106.000	171.000	171.252	39.410	275.854	431.322	174.042	71.961	113.310
3107.000	150.574	252.641	56.882	301.425	316.007	234.274	82.733	162.772
3108.000	195.009	204.281	144.595	254.331	153.071	152.713	168.110	244.426
3109.000	121.571	83.261	202.766	225.640	188.329	97.946	217.879	141.249
3110.000	54.292	154.627	260.837	274.413	133.557	298.083	226.220	72.946
3111.000	109.743	185.295	219.163	277.620	279.875	432.525	281.978	45.376
3112.000	77.126	257.419	230.449	465.235	147.863	404.106	301.760	83.790
3113.000	33.417	164.006	288.826	628.388	136.248	320.483	163.512	151.879
3114.000	82.470	92.671	228.257	376.653	317.209	335.690	198.121	103.074
3115.000	183.591	23.377	203.729	400.236	247.149	475.911	487.561	164.872
3116.000	246.391	12.579	201.120	500.647	446.485	361.268	416.027	331.108
3117.000	164.006	78.916	316.522	232.799	477.597	277.459	292.775	409.166
3118.000	75.273	219.449	237.832	61.182	381.915	245.483	354.331	672.438
3119.000	34.034	384.371	143.668	68.244	196.088	162.034	392.359	520.490
3120.000	80.380	440.996	31.547	219.306	122.637	246.998	408.386	485.220
3121.000	139.192	266.635	153.310	337.638	89.265	257.264	381.915	321.520
3122.000	121.784	139.078	160.686	302.263	73.111	133.446	354.513	232.799
3123.000	70.495	146.574	42.059	157.158	58.642	81.074	177.239	221.599
3124.000	222.606	302.935	20.530	370.126	276.495	168.110	191.254	285.555
3125.000	242.919	379.467	20.749	250.193	288.990	69.445	485.220	210.675
3126.000	86.910	175.573	84.942	134.563	273.934	137.150	215.323	234.569
3127.000	143.552	96.424	164.500	104.056	139.648	365.868	52.389	429.920
3128.000	242.619	159.099	159.343	63.467	117.038	376.278	101.901	279.553
3129.000	283.926	150.337	224.337	130.673	85.298	303.103	118.190	293.436
3130.000	280.683	198.257	205.939	321.520	24.272	338.347	191.387	340.659
3131.000	308.842	237.981	310.881	252.028	95.856	276.816	291.621	460.252
3132.000	342.979	196.359	215.040	101.512	124.461	202.217	310.541	383.804
3133.000	258.659	195.953	132.778	131.226	31.385	424.534	232.652	370.497
3134.000	98.904	225.205	280.683	519.389	51.277	377.590	261.148	182.807
3135.000	54.505	298.250	357.061	547.020	62.625	182.807	340.303	141.249
3136.000	162.526	288.334	438.365	433.931	63.621	360.718	319.792	171.884
3137.000	288.006	249.125	258.039	385.128	207.049	514.343	348.722	146.341
3138.000	221.168	202.904	225.350	428.321	418.590	520.710	353.423	236.050
3139.000	504.324	162.649	95.856	328.829	212.500	403.331	231.916	119.136
3140.000	340.303	136.022	34.146	87.812	293.932	315.492	277.780	226.365
3141.000	190.720	113.310	182.416	157.400	285.066	423.144	359.253	81.422
3142.000	166.487	173.279	374.782	154.507	246.846	355.968	294.926	94.820
3143.000	211.095	332.163	295.921	143.090	168.736	209.695	236.791	68.404
3144.000	374.035	316.865	142.629	109.036	203.729	201.257	170.369	70.333
